#Text:Maitryupaniṣad
#Edition:Cowell
#Data entry:Oliver Hellwig
#Notes:External Sandhis resolved where possible. Subnumbering of lines (1.1.2, 1.1.3 etc.) derived from dandas in Cowell's edition. Metrical lines retain their inner dandas.



1.1.1	brahmayajñā vā eṣa yat pūrveṣāṃ cayanam
6.7.2	atha bhargā iti yo ha vā amuṣminn āditye nihitas tārako 'kṣiṇi vaiṣa bhargākhyo bhābhir gatir asya hīti bhargo bharjayatīti vaiṣa bhargā iti rudro brahmavādino 'tha bha iti bhāsayatīmān lokān ra iti rañjayatīmāni bhūtāni ga iti gacchanty asminn āgacchanty asmād imāḥ prajās tasmād bharagatvād bhargaḥ
6.7.3	śaśvat sūyamānāt sūryaḥ savanāt savitādānād ādityaḥ pavanāt pāvano 'thāpo pyāyanād ity evaṃ hy āha
6.7.4	khalv ātmano tmā netāmṛtākhyaś cetā mantā gantotsraṣṭānandayitā kartā vaktā rasayitā ghrātā draṣṭā śrotā spṛśati ca vibhur vigrahe saṃniviṣṭhā ity evaṃ hy āha
6.7.5	atha yatra dvaitībhūtaṃ vijñānaṃ tatra hi śṛṇoti paśyati jighrati rasayati caiva sparśayati sarvam ātmā jānīteti yatrādvaitībhūtaṃ vijñānaṃ kāryakāraṇakarmanirmuktaṃ nirvacanam anaupamyaṃ nirupākhyaṃ kiṃ tad avācyam
6.8.1	eṣa hi khalv ātmeśānaḥ śambhur bhavo rudraḥ prajāpatir viśvasṛk hiraṇyagarbhaḥ satyaṃ prāṇo haṃsaḥ śāstā viṣṇur nārāyaṇo 'rkaḥ savitā dhātā vidhātā samrāḍ indra indur iti
6.8.2	ya eṣa tapaty agnir ivāgninā pihitaḥ sahasrākṣeṇa hiraṇmayenāṇḍena
6.8.3	eṣa vā jijñāsitavyo 'nveṣṭavyaḥ sarvabhūtebhyo 'bhayaṃ dattvāraṇyaṃ gatvātha bahiḥkṛtvendriyārthān svāñśarīrād upalabhetainam iti
6.8.4	viśvarūpaṃ hariṇaṃ jātavedasaṃ parāyaṇaṃ jyotir ekaṃ tapantam
6.8.5	sahasraraśmiḥ śatadhā vartamānaḥ prāṇaḥ prajānām udayaty eṣa sūryaḥ
6.9.1	tasmād vā eṣa ubhayātmaivaṃvid ātmann evābhidhyāyaty ātmann eva yajatīti dhyānaṃ prayogasthaṃ mano vidvadbhiṣṭutaṃ manaḥpūtim ucchiṣṭopahatam ity anena tat pāvayet
6.9.2	mantraṃ paṭhati
6.9.3	ucchiṣṭocchiṣṭopahataṃ yac ca pāpena dattaṃ mṛtasūtakād vā vasoḥ pavitram agniḥ savituś ca raśmayaḥ punantv annaṃ mama duṣkṛtaṃ ca yad anyat
6.9.4	adbhiḥ purastāt paridadhāti
6.9.5	prāṇāya svāhāpānāya svāhā vyānāya svāhā samānāya svāhodānāya svāheti pañcabhi r abhijuhoti
6.9.6	athāvaśiṣṭaṃ yatavāg aśnāty ato 'dbhir bhūya evopariṣṭāt paridadhāty ācānto bhūtvātmejyānaḥ prāṇo 'gnir viśvo 'sīti ca dvābhyām ātmānam abhidhyāyet
6.9.7	prāṇo 'gniḥ paramātmā vai pañcavāyuḥ samāśritaḥ
6.9.8	sa prītaḥ prīṇātu viśvaṃ viśvabhuk
6.9.9	viśvo 'si vaiśvānaro 'si viśvaṃ tvayā dhāryate jāyamānam
6.9.10	viśantu tvām āhutayaś ca sarvāḥ prajās tatra yatra viśvāmṛto 'sīti
6.9.11	evaṃ na vidhinā khalv anenāttānnatvaṃ punar upaiti
6.11.1	paraṃ vā etad ātmano rūpaṃ yad annam annamayo hy ayaṃ prāṇo 'tha na yady aśnāty amantāśrotāspraṣṭādraṣṭāvaktāghrātārasayitā bhavati prāṇāṃś cotsṛjatīty evaṃ hy āhātha yadi khalv aśnāti prāṇasamṛddho bhūtvā mantā bhavati śrotā bhavati spraṣṭā bhavati vaktā bhavati rasayitā bhavati ghrātā bhavati draṣṭā bhavatīty evaṃ hy āha annād vai prajāḥ prajāyante yāḥ kāścit pṛthivīśritāḥ ato 'nnenaiva jīvanty athaitad api yanty antataḥ
6.12.1	athānyatrāpy uktaṃ sarvāṇi ha vā imāni bhūtāny aharahaḥ prapatanty annam abhijighṛkṣamāṇāni sūrye raśmibhir ādadāty annaṃ tenāsau tapaty annenābhiṣiktāḥ pacantīme prāṇā agnir vai annenojjvalaty annakāmenedaṃ prakalpitaṃ brahmaṇā
6.12.2	ato 'nnam ātmety upāsītety evaṃ hy āha
6.12.3	annād bhūtāni jāyante jātāny anena vardhante adyate 'tti ca bhūtāni tasmād annaṃ tad ucyate
6.13.1	athānyatrāpy uktaṃ viśvabhṛd vai nāmaiṣā tanūr bhagavato viṣṇor yad idam annaṃ prāṇo vā annasya raso manaḥ prāṇasya vijñānaṃ manasa ānandaṃ vijñānasyety annavān prāṇavān manasvān vijñānavān ānandavāṃś ca bhavati yo haivaṃ veda yāvantīha vai bhūtāny annam adanti tāvatsv antaḥstho 'nnam atti yo haivaṃ veda
6.13.2	annam eva vijarannamannaṃ saṃvananaṃ smṛtaṃ
6.13.3	annaṃ paśūnāṃ prāṇo 'nnaṃ jyeṣṭham annaṃ bhiṣak smṛtaṃ
6.14.1	athānyatrāpy uktam annaṃ vā asya sarvasya yoniḥ kālaś cānnasya sūryo yoniḥ kālasya tasyaitad rūpaṃ yan nimeṣādikālāt saṃbhṛtaṃ dvādaśātmakaṃ vatsaram etasyāgneyam ardham ardhaṃ vāruṇaṃ madhādyaṃ śraviṣṭhārdham āgneyaṃ krameṇotkrameṇa sārpādyaṃ śraviṣṭhārdhāntaṃ saumyaṃ tatraikaikam ātmano navāṃśakaṃ sacārakavidhaṃ saukṣmyatvād etatpramāṇam anenaiva pramīyate hi kālo na vinā pramāṇena prameyasyopalabdhiḥ prameyo 'pi pramāṇatāṃ pṛthaktvād upaityātmasaṃbodhanārtham ity evaṃ hy āha
6.14.2	yāvatyo vai kālasya kalās tāvatīṣu caraty asau yaḥ kālaṃ brahmety upāsīta kālas tasyātidūram apasaratīty evaṃ hy āha
6.14.3	kālāt sravanti bhūtāni kālād ṛddhiṃ prayānti ca
6.14.4	kāle cāstaṃ niyacchanti kālo mūrtir amūrtimān
6.15.1	dve vāva brahmaṇo rūpe kālaś cākālaś cātha yaḥ prāg ādityāt so 'kālo 'kalo 'tha ya ādityād yaḥ sa kālaḥ sakalaḥ sakalasya vā etad rūpaṃ yat saṃvatsaraḥ saṃvatsarāt khalv evemāḥ prajāḥ prajāyante saṃvatsareṇeha vai jātā vivardhante saṃvatsare pratyastaṃ yanti tasmāt saṃvatsaro vai prajāpatiḥ kālo 'nnaṃ brahmanīḍam ātmā cety evaṃ hy āha
6.15.2	kālaḥ pacati bhūtāni sarvāṇy eva mahātmani
6.15.3	yasmiṃs tu pacyate kālo yas taṃ veda sa vedavit
6.16.1	vigrahavān eṣa kālaḥ sindhurājaḥ prajānāṃ
6.16.2	eṣa tatsthaḥ savitākhyo yasmād eveme candraṛkṣagrahasaṃvatsarādayaḥ sūyante 'thaibhyaḥ sarvam idam atra vā yat kiṃcit śubhāśubhaṃ dṛśyanteha loke tad etebhyas tasmād ādityātmā brahmātha kālasaṃjñam ādityam upāsītādityo brahmety eke 'tha evaṃ hy āha
6.16.3	hotā bhoktā havir mantro yajño viṣṇuḥ prajāpatiḥ
6.16.4	sarvaḥ kaścit prabhuḥ sākṣī yo 'suṣmin bhāti maṇḍale
6.17.1	brahma ha vā idam agra āsīd eko 'nantaḥ prāg ananto dakṣiṇato 'nantaḥ pratīcy ananta udīcy ananta ūrdhvaṃ cāvāṅ ca sarvato 'nanto na hy asya prācyādidiśaḥ kalpante 'tha tiryagvāṅ cordhvaṃ vānūhya eṣa paramātmāparimito 'jo 'tarkyo 'cintya eṣa ākāśātmaivaiṣa kṛtsnakṣaya eko jāgartīty etasmād ākāśād eṣa khalv idaṃ cetāmātraṃ bodhayaty anenaiva cedaṃ dhyāyate 'smiṃś ca pratyastaṃ yāty asyaitad bhāsvaraṃ rūpaṃ yad amuṣminn āditye tapaty agnau cādhūmake yaj jyotiś citrataram udarastho 'tha vā yaḥ pacaty annam ity evaṃ hy āha
6.17.2	yaś caiṣo 'gnau yaś cāyaṃ hṛdaye yathāsā āditye sa eṣa ekā ity ekasya haikatvam eti ya evaṃ veda
6.18.1	tathā tatprayogakalpaḥ prāṇāyāmaḥ pratyāhāro dhyānaṃ dhāraṇā tarkaḥ samādhiḥ ṣaḍaṅgā ity ucyate yogaḥ
6.18.2	anena yadā paśyan paśyati rukmavarṇaṃ kartāram īśaṃ puruṣaṃ brahma yoniṃ
6.18.3	tadā vidvān puṇyapāpe vihāya pare 'vyaye sarvam ekīkaroty evaṃ hy āha
6.18.4	yathā parvatam ādīptaṃ nāśrayanti mṛgdvijāḥ
6.18.5	tad brahmavido doṣā nāśrayanti kadācana
6.19.1	athānyatrāpy uktaṃ yadā vai bahir vidvān mano niyamyendriyārthāṃś ca prāṇo niveśayitvā niḥsaṃkalpas tatas tiṣṭhed aprāṇād iha yasmāt sambhūtaḥ prāṇasaṃjñako jīvas tasmāt prāṇo vai turyākhye dhārayet prāṇam ity evaṃ hy āha
6.19.2	acittaṃ cittamadhyastham acintyaṃ guhyam uttamaṃ
6.19.3	tatra cittaṃ nidhāyeta tac ca liṅgaṃ nirāśrayaṃ
6.21.1	athānyatrāpy uktam ūrdhvagā nāḍī suṣumnākhyā prāṇasaṃcāriṇī tālvantarvicchinnā tayā prāṇoṃkāramanoyuktayordhvam utkramet tālvadhyagraṃ parivartya cendriyāṇy asaṃyojya mahimā mahimānaṃ nirīkṣeta tato nirātmakatvam eti nirātmakatvān na sukhaduḥkhabhāg bhavati kevalatvaṃ labhatā ity evaṃ hy āha
6.21.2	paraḥ pūrvaṃ pratiṣṭhāpya nigṛhītānilaṃ tataḥ
6.21.3	tīrtvā pāram apāreṇa paścād yuñjīta mūrdhani
6.22.1	athānyatrāpy uktaṃ dve vāva brahmaṇī abhidhyeye śabdaś cāśabdaś cātha śabdenaivāśabdam āviṣkriyate 'tha tatra om iti śabdo 'nenordhvam utkrānto 'śabde nidhanam ety athāhaiṣā gatir etad amṛtam etat sāyujyatvaṃ nirvṛtatvaṃ tathā cety atha yathorṇanābhis tantunordhvam utkrānto 'vakāśaṃ labhatīty evaṃ vāva khalbasā abhidhyātā om ity anenordhvam utkrāntaḥ svātantryaṃ labhate 'nyathā pare śabdavādinaḥ śravaṇāṅguṣṭhayogenāntarhṛdayākāśaśabdam ākarṇayanti saptavidheyaṃ tasyopamā yathā nadyaḥ kiṅkiṇī kāṃsyacakrakabhekaviḥkṛndhikā dṛṣṭir nivāte vadatīti taṃ pṛthagalakṣaṇam atītya pare 'śabde 'vyakte brahmaṇyastaṃ gatās tatra te 'pṛthagdharmiṇo 'pṛthagvivekyā yathā saṃpannā madhutvaṃ nānārasā ity evaṃ hy āha
6.22.2	dve brahmaṇī veditavye śabdabrahma paraṃ ca yat
6.22.3	śabdabrahmaṇi niṣṇātaḥ paraṃ brahmādhigacchati
6.23.1	athānyatrāpyuktaṃ yaḥ śabdas tad om ity etad akṣaraṃ yad asyāgraṃ tacchāntam aśabdam abhayam aśokam ānandaṃ tṛptaṃ sthiram acalam amṛtam acyutaṃ dhruvaṃ viṣṇusaṃjitaṃ sarvāparatvāya tad etā upāsītety evaṃ hy āha
6.23.2	yo 'sau parāparo devā oṃkāro nāmanāmataḥ
6.23.3	niḥśabdaḥ śūnyabhūtas tu mūrdhni sthāne tato 'bhyaset
6.24.1	athānyatrāpy uktaṃ dhanuḥ śarīram om ity etaccharaḥ śikhāsya manas tamolakṣaṇaṃ bhittvā tamo 'tamāviṣṭam āgacchaty athāviṣṭaṃ bhittvālātacakram iva sphurantam ādityavarṇam ūrjasvantaṃ brahma tamasaḥ paryam apaśyad yad amuṣminn āditye 'tha some 'gnau vidyuti vibhāty atha khalv enaṃ dṛṣṭvāmṛtatvaṃ gacchatīty evaṃ hy āha
6.24.2	dhyānamantaḥ pare tattve lakṣyeṣu ca nidhīyate / ato 'viśeṣavijñānaṃ viśeṣam upagacchati
6.24.3	mānase ca vilīne tu yat sukhaṃ cātmasākṣikaṃ
6.24.4	tad brahma cāmṛtaṃ śukraṃ sā gatir loka eva saḥ
6.25.1	athānyatrāpy uktaṃ nidrevāntarhitendriyaḥ śuddhitamayā dhiyā svapna iva yaḥ paśyatīndriyabile 'vivaśaḥ praṇavākhyaṃ praṇetāraṃ bhārūpaṃ vigatanidraṃ vijaraṃ vimṛtyuṃ viśokaṃ ca so 'pi praṇavākhyaḥ praṇetā bhārūpo vigatanidro vijaro vimṛtyur viśoko bhavatīty evaṃ hy āha
6.25.2	evaṃ prāṇam athoṃkāraṃ yasmāt sarvam anekadhā / yunakti yuñjate vāpi tasmād yoga iti smṛtaḥ
6.25.3	ekatvaṃ prāṇamanasor indriyāṇāṃ tathaiva ca
6.25.4	sarvabhāvaparityāgo yoga ity abhidhīyate
6.26.1	athānyatrāpy uktaṃ yathā vāpsucāriṇaḥ śākunikaḥ sūtrayantreṇoddhṛtyodare 'gnau juhoty evaṃ vāva khalv imān prāṇān om ity anenoddhṛtyānāmaye 'gnau juhoty atas taptorvīva sātha yathā taptorvi sarpis tṛṇakāṣṭhasaṃsparśenojjvalatīty avaṃ vāva khalv asāv aprāṇākhyaḥ prāṇasaṃsparśanojjvalaty atha yad ujjvalaty etad brahmaṇo rūpaṃ caitad viṣṇoḥ paramaṃ padaṃ caitad rudrasya rudratvam etat tad aparimitadhā cātmānaṃ vibhajya pūrayatīmān lokān ity evaṃ hy āha
6.26.2	vahneś ca yadvat khalu viṣphuliṅgāḥ sūryān mayūkhāś ca tathaiva tasya
6.26.3	prāṇādayo vai punar eva tasmād abhyuccarantīha yathākrameṇa
6.27.1	athānyatrāpy uktaṃ brahmaṇo vāvaitat tejaḥ parasyāmṛtasyāśarīrasya yaccharīrasyauṣṇyam asyaitad ghṛtam athāviḥsan nabhasi nihitaṃ vaitad ekāgreṇaivam antar hṛdayākāśaṃ vinudanti yat tasya jyotir iva saṃpadyatīty atas tadbhāvam acireṇeti bhūmāv ayaspiṇḍaṃ nihitaṃ yathācireṇaiti bhūmitvaṃ mṛdvatsaṃstham ayaspiṇḍaṃ yathāgnyayaskārādayo nābhibhavanti praṇaśyati cittaṃ tathāśrayeṇa sadaivam ity evaṃ hy āha
6.27.2	hṛdy ākāśamayaṃ kośam ānandaṃ paramālayaṃ
6.27.3	svaṃ yogaś ca tato 'smākaṃ tejaś caivāgnisūryayoḥ
6.28.1	athānyatrāpy uktaṃ bhūtendriyārthān atikramya tataḥ pravrajyājyaṃ dhṛtidaṇḍaṃ dhanur gṛhītvānabhimānamayena caiveṣuṇā taṃ brahmadvārapāraṃ nihatyādyaṃ saṃmohamaulī tṛṣṇerṣyākuṇḍalī tandrīrāghavetryabhimānādhyakṣaḥ krodhajyaṃ pralobhadaṇḍaṃ dhanur gṛhītvecchāmayena caiveṣuṇemāni khalu bhūtāni hanti taṃ hatvoṃkāraplavenāntarhṛdayākāśasya pāraṃ tīrtvāvirbhūte 'ntarākāśe śanakair avaṭaivāvaṭakṛddhātukāmaḥ saṃviśaty evaṃ brahmaśālāṃ viśet tataś caturjālaṃ brahmakośaṃ praṇuded gurvāgamenety ataḥ śuddhaḥ pūtaḥ śūnyaḥ śānto 'prāṇo nirātmānanto 'kṣayyaḥ sthiraḥ śāśvato 'jaḥ svatantraḥ sve mahimni tiṣṭhaty ataḥ sve mahimni tiṣṭhamānaṃ dṛṣṭvāvṛttacakram iva saṃcāracakram ālokayatīty evaṃ hy āha
6.28.2	ṣaḍbhir māsais tu yuktasya nityamuktasya dehinaḥ / anantaḥ paramo guhyaḥ samyagyogaḥ pravartate
6.28.3	rajastamobhyāṃ viddhasya susamiddhasya dehinaḥ
6.28.4	putradārakuṭumbeṣu saktasya na kadācana
6.29.1	evam uktvāntarhṛdayaḥ śākāyanyas tasmai namaskṛtvānayā brahmavidyayā rājan brahmaṇaḥ panthānam ārūḍhāḥ putrāḥ prajāpater iti saṃtoṣaṃ dvandvatitikṣāṃ śāntatvaṃ yogābhyāsād avāpnotīty etad guhyatamaṃ nāputrāya nāśiṣyāya nāśāntāya kīrtayed ity ananyabhaktāya sarvaguṇasaṃpannāya dadyāt
6.31.1	kimātmakāni vā etānīndriyāṇi pracaranty udgantā caiteṣām iha ko niyantā vety āha pratyāhātmātmakāmīty ātmā hy eṣām udgantā niyantā vāpsaraso bhānavīyāś ca marīcayo nāmātha pañcabhī raśmibhir viṣayān atti
6.31.2	katama ātmeti
6.31.3	yo 'yaṃ śuddhaḥ pūtaḥ śūnyaḥ śāntādilakṣaṇoktaḥ svakair liṅgair upagṛhyaḥ
6.31.4	tasya talliṅgam aliṅgasyāgner yad auṣṇyam āviṣṭaṃ cāpāṃ yaḥ śivatamo rasa ity eke 'tha vāk śrotraṃ cakṣur manaḥ prāṇa ity eke 'tha buddhir dhṛtiḥ smṛtiḥ prajñā tad ity eke
6.31.5	atha te etasyaivaṃ yathaiveha bījasyāṅkurā vātha dhūmārcirviṣphuliṅgā ivāgneś cety atrodāharanti
6.31.6	vahneśca yadvat khalu viṣphuliṅgāḥ sūryān mayūkhāś ca tathaiva tasya
6.31.7	prāṇādayo vai punar eva tasmād abhyuccarantīha yathākrameṇa
6.32.1	tasmād vā etasmād ātmani sarve prāṇāḥ sarve lokāḥ sarve vedāḥ sarve devāḥ sarvāṇi ca bhūtāny uccaranti tasyopaniṣat satyasya satyam iti
6.32.2	atha yathārdraidhāgner abhyāhitasya pṛthagdhūmā niścaranty evaṃ vā etasya mahato bhūtasya niśvasitam etad yad ṛgvedo yajurvedaḥ sāmavedo 'tharvāṅgirasā itihāsaḥ purāṇaṃ vidyā
6.32.3	upaniṣadaḥ ślokāḥ sūtrāṇy anuvyākhyānāni vyākhyānāny asyaivaitāni viśvā bhūtāni
6.33.1	pañceṣṭakā vā eṣo 'gniḥ saṃvatsaras tasyemā iṣṭakā yo vasanto grīṣmo varṣāḥ śaraddhemantaḥ sa śiraḥpakṣasīpṛṣṭhapucchavān eṣo 'gniḥ puruṣavidaḥ seyaṃ prajāpateḥ prathamā citiḥ karair yajamānam antarikṣam utkṣiptvā vāyave prāyacchat prāṇo vai vāyuḥ prāṇo 'gnis tasyemā iṣṭakā yaḥ prāṇo vyāno 'pānaḥ samāna udānaḥ sa śiraḥpakṣasīpṛṣṭhapucchavān eṣo 'gniḥ puruṣavidas tad idam antarikṣaṃ prajāpater dvitīyā citiḥ karair yajamānaṃ divam utkṣiptvendrāya prāyacchad asau vā āditya indraḥ saiṣo 'gnis tasyemā iṣṭakā yad ṛgyajuḥsāmātharvāṅgirasā itihāsaḥ purāṇaṃ sa śiraḥpakṣasīpucchapṛṣṭhavān eṣo 'gniḥ puruṣavidaḥ saiṣā dyauḥ prajāpates tṛtīyā citiḥ karair yajamānasyātmavide 'vadānaṃ karoty athātmavid utkṣipya brahmaṇe prāyacchat tatrānandī modī bhavati
6.34.1	pṛthivī gārhapatyo 'ntarikṣaṃ dakṣiṇāgnir dyaur āhavanīyas tata eva pavamānapāvakaśucaya āviṣkṛtam etenāsya yajñaṃ yataḥ pavamānapāvakaśucisaṃghāto hi jāṭharas tasmād agnir yaṣṭavyaś cetavyaḥ stotavyo 'bhidhyātavyo yajamāno havir gṛhītvā devatābhidhyānam icchati
6.34.2	hiraṇyavarṇaḥ śakuno hṛdy āditye pratiṣṭhitaḥ / madgur haṃsas tejovṛṣaḥ so 'sminn agnau yajāmahe
6.34.3	iti cāpi mantrārthaṃ vicinoti
6.34.4	tat savitur vareṇyaṃ bhargo 'syābhidhyeyaṃ yo buddhyantastho dhyāyīha manaḥśāntipadam anusaraty ātmany eva dhatte 'treme ślokā bhavanti
6.34.5	yathā nirindhano vahniḥ svayonā upaśāmyate / tathā vṛttikṣayāc cittaṃ svayonā upaśāmyate
6.34.6	svayonā upaśāntasya manasaḥ satyakāmataḥ / indriyārthavimūḍhasyānṛtāḥ karmavaśānugāḥ
6.34.7	cittam eva hi saṃsāraṃ tat prayatnena śodhayet / yaccittas tanmayo bhavati guhyam etat sanātanaṃ
6.34.8	cittasya hi prasādena hanti karma śubhāśubhaṃ / prasannātmātmani sthitvā sukham avyayam aśnute
6.34.9	samāsaktaṃ yathā cittaṃ jantor viṣayagocare / yady evaṃ brahmaṇi syāt tat ko na mucyeta bandhanāt
6.34.10	mano hi dvividhaṃ proktaṃ śuddhaṃ cāśuddham eva ca / aśuddhaṃ kāmasaṃparkācchuddhaṃ kāmavivarjitam
6.34.11	layavikṣeparahitaṃ manaḥ kṛtvā suniścalaṃ / yadā yāty amanībhāvaṃ tadā tat paramaṃ padaṃ
6.34.12	tāvanmano niroddhavyaṃ hṛdi yāvat kṣayaṃ gataṃ / etaj jñānaṃ ca mokṣaṃ ca śeṣānye granthavistarāḥ
6.34.13	samādhir nirdhautamalasya cetaso niveśitasyātmani yat sukhaṃ bhavet / na śakyate varṇayituṃ girā tadā svayaṃ tad antaḥkaraṇena gṛhyate
6.34.14	apām āpo 'gnir agnau vā vyomni vyoma na lakṣayet / evam antargataṃ yasya manaḥ sa parimucyate
6.34.15	mana eva manuṣyāṇāṃ kāraṇaṃ bandhamokṣayoḥ / bandhāya viṣayāsaṅgi mokṣo nirviṣayaṃ smṛtaṃ // iti
6.34.16	ato 'nagnihotry anagnicid ajñānabhidhyāyināṃ brahmaṇaḥ padavyomānusmaraṇaṃ viruddhaṃ tasmād agnir yaṣṭavyaś cetavyaḥ stotavyo 'bhidhyātavyaḥ
6.35.1	namo 'gnaye pṛthivīkṣite lokasmṛte lokam asmai yajamānāya dhehi namo vāyave 'ntarikṣakṣite lokasmṛte lokam asmai yajamānāya dhehi nama ādityāya divikṣite lokasmṛte lokam asmai yajamānāya dhehi namo brahmaṇe sarvakṣite sarvamṛte sarvamasmai yajamānāya dhehi
6.35.2	hiraṇmayena pātreṇa satyasyābhihitaṃ mukhaṃ / tat tvaṃ pūṣann apāvṛṇu satyadharmāya viṣṇave
6.35.3	yo 'sā āditye puruṣaḥ so 'sā ahaṃ
6.35.4	eṣa ha vai satyadharmo yad ādityasyādityatvaṃ tacchuklaṃ puruṣam aliṅgaṃ nabhaso 'ntargatasya tejaso 'ṃśamātram etad yad ādityasya madhya ivety akṣiṇy agnau caitad brahmaitad amṛtam etad bharga etat satyaṃ dharmo nabhaso 'ntargatasya tejaso 'ṃśamātram etad yad ādityasya madhye amṛtaṃ yasya hi somaḥ prāṇā vā apyayaṅkurā etad brahmaitad amṛtam etad bharga etat satyadharmo nabhaso 'ntargatasya tejaso 'ṃśamātram etad yad ādityasya madhye yajur dīpyaty om āpo jyotīraso 'mṛtaṃ brahma bhūr bhuvaḥ svarom
6.35.5	aṣṭapādaṃ śuci haṃsaṃ trisūtram aṇum avyayaṃ / dvidharmo 'ndhaṃ tejasendhaṃ sarvaṃ paśyan paśyati
6.35.6	nabhaso 'ntargatasya tejaso 'ṃśamātram etad ādityasya madhye ud u tvā mayūkhe bhavata etat savit satyadharma etad yajur etat tapa etad agnir etad vāyur etat prāṇa etad āpa etac candramā etacchukram etad amṛtam etad brahmaviṣayam etad bhānur arṇavas tasminn eva yajamānāḥ saindhava iva vlīyanta eṣā vai brahmaikatātra hi sarve kāmāḥ samāhitā ity atrodāharanti
6.35.7	aṃśudhāraya ivāṇuvāteritaḥ saṃsphuraty asāv antargaḥ surāṇām / yo haivaṃvit sa savit sa dvaitavit saikadhāmetaḥ syāt tadātmakaś ca
6.35.8	ye bindava ivābhyuccaranty ajasraṃ vidyud ivābhrārciṣaḥ parame vyoman / te 'rciṣo vai yaśasa āśrayavaśāj jaṭābhirūpā iva kṛṣṇavartmanaḥ
6.36.1	dve vāva khalv ete brahmajyotiṣo rūpake śāntam ekaṃ samṛddhaṃ caikam atha yacchāntaṃ tasyādhāraṃ kham atha yat samṛddham idaṃ tasyānnaṃ tasmān mantrauṣadhājyāmiṣapuroḍāśasthālīpākādibhir yaṣṭavyam antarvedyāmāsnyavasṛṣṭair annapānaiś cāsyam āhavanīyam iti matvā tejasaḥ samṛddhyai puṇyalokavijityarthāyāmṛtatvāya cātrodāharanti
6.36.2	agnihotraṃ juhuyāt svargakāmo yamarājyam agniṣṭomenābhijayati somarājyam ukthena sūryarājyaṃ ṣoḍaśinā svārājyam atirātreṇa prājāpatyam āsahasrasaṃvatsarāntakratuneti
6.36.3	varttyādhārasnehayogād yathā dīpasya saṃsthitiḥ
6.36.4	antaryāṇḍopayogād imā sthitāv ātmaśucī tathā
6.37.1	tasmād om ity anenaitad upāsītāparimitaṃ tejas tat tredhābhihitam agnā āditye prāṇe 'thaiṣā nādyannabahum ity eṣāgnau hutam ādityaṃ gamayaty ato yo raso 'sravat sa udgīthaṃ varṣati teneme prāṇāḥ prāṇebhyaḥ prajā ity atrodāharanti yaddhavir agnau hūyate tad ādityaṃ gamayati tat sūryo raśmibhir varṣati tenānnaṃ bhavaty annād bhūtānām utpattir ity evaṃ hy āha
6.37.2	agnī prāstāhutiḥ samyag ādityam upatiṣṭhate / ādityāj jāyate vṛṣṭir vṛṣṭer annaṃ tataḥ prajāḥ
6.38.1	agnihotraṃ juhvāno lobhajālaṃ bhinatty ataḥ saṃmohaṃ chittvā na krodhān stunvānaḥ kāmam abhidhyāyamānas tataś caturjālaṃ brahmakośaṃ bhindad ataḥ paramākāśam atra hi saurasaumyāgneyasāttvikāni maṇḍalāni bhittvā tataḥ śuddhaḥ sattvāntarastham acalam amṛtam acyutaṃ dhruvaṃ viṣṇusaṃjitaṃ sarvāparaṃ dhāma satyakāmasarvajñatvasaṃyuktaṃ svatantraṃ caitanyaṃ sve mahimni tiṣṭhamānaṃ paśyaty atrodāharanti
6.38.2	ravimadhye sthitaḥ somaḥ somamadhye hutāśanaḥ / tejomadhye sthitaṃ sattvaṃ sattvamadhye sthito 'cyutaḥ
6.38.3	śarīraprādeśāṅguṣṭhamātram aṇor apy aṇvyaṃ dhyātvātaḥ paramatāṃ gacchaty atra hi sarve kāmāḥ samāhitā ity atrodāharanti
6.38.4	aṅguṣṭhaprādeśaśarīramātraṃ pradīpapratāpavad dvis tridhā / tad brahmābhiṣṭūmānaṃ maho devā bhuvanāny āviveśa / om namo brahmaṇe namaḥ
7.1.1	agnir gāyatraṃ cidrathantaraṃ vasantaḥ prāṇo nakṣatrāṇi vasavaḥ purastād udyanti tapanti varṣanti stuvanti punar viśanty antarvivareṇekṣanty acintyo 'mūrto gabhīro gupto 'navadyo ghano gahano nirguṇaḥ śuddho bhāsvaro guṇabhug bhayo 'nirvṛttir yogīśvaraḥ sarvajño magho 'prameyo 'nādyantaḥ śrīmānajo dhīmān anirdeśyaḥ sarvasṛk sarvasyātmā sarvabhuk sarvasyeśānaḥ sarvasyāntarāntaraḥ
7.1.2	devāsurā ha vai ya ātmakāmā brahmaṇo 'ntikaṃ prayātās tasmai namaskṛtvocur bhagavan vayam ātmakāmāḥ sa tvaṃ no brūhīty ataś ciraṃ dhyātvāmanyatānyatātmāno vai te 'surā ato 'nyatamam eteṣām uktaṃ tad ime mūḍhā upajīvanty abhiṣvaṅgiṇas taryābhighātino 'nṛtābhiśaṃsinaḥ satyam ivānṛtaṃ paśyantīndrajālavad ity ato yad vedeṣv abhihitaṃ tat satyaṃ yad vedeṣūktaṃ tad vidvāṃsa upajīvanti tasmād brāhmaṇo nāvaidikam adhīyītāyam arthaḥ syād iti
7.2.1	indras triṣṭup pañcadaśo bṛhadgrīṣmo vyānaḥ somo rudrā dakṣiṇata udyanti tapanti varṣanti stuvanti punar viśanty antarvivareṇekṣanty anādyanto 'parimite 'paricchinno 'paraprayojyaḥ svatantro 'liṅgo 'mūrto 'nantaśaktir dhātā bhāskaraḥ
