#Author:Agnisvāmin
#Text:Lāṭyāyanaśrautasūtrabhāṣya
#Comments:Lāṭyāyanaśrauta
#Edition:Vedāntavāgīśa 1872
#Data entry:Oliver Hellwig
#Notes:Completed: 1-3, 8-10



1.1.2.[1]	tatra mantraśabdaḥ pratītaśabdārthaḥ kartṛpadārthako mahanmevocādiṣu yajaḥṣu varttate /
2.7.21.[1]	dhuri yuktau dhuryau aśvau tau prathamaṃ saṃskuryādityaparaṃ vidhānam
2.7.22.[1]	dakṣiṇasyāndhuri yoyuktastaṃ pūrvaṃ saṃskuryāt paścāduttaramiti
2.7.23.[1]	yathā dhuryau tenaiva krameṇa praṣṭī saṃskuryāt pārśvavarttinau praṣṭī
2.7.24.[1]	sarvāṇyaśvanāmāni aṣṭāvapi ekaikasminnaśve prayuñjīta dakṣiṇādārabhyānantaryeṇa udaksaṃsthamiti śāṇḍilya ācārya āha
2.7.25.[1]	sarvairaṣṭābhiraśvanāmabhirekāśvasya dakṣiṇasya mukhaṃ saṃmṛjyāt tūṣṇīmitarāṇi saṃmṛjyāt udaksaṃsthameva ityaparaṃ vidhānam
2.7.26.[1]	etānyevāśvanāmāni aśvāsu aśvatareṣu ca aśvatarīṣu ca yathārthamūhet yadyaśvābhiryuktaḥ syāt aśvatarairvā aśvatarībhirvā tatra tatra yathāsambhavamūhet ūha ucyate aśvāsi antyāsi mayyasi hayāsi vājinyasi saptinyasi vṛṣṇyasi arvatyasi iti aśvataro'si śeṣāṇyaśvavat aśvataryasi śeṣāṇyaśvāvat
2.7.27.[1]	tribhiścedyukto bhavati arddhānyekasmin prayuñjīta arddhāni dvyoḥ dve dve nāmanī pūrvoktenaiva krameṇa dvaidhandvayoḥ yadi dvābhyāṃ yukto bhavati tadā dvidhā nāmāni vibhajya yuñjīta pūrvoktenaiva krameṇa
2.8.1.[1]	ādityānāmityetadyajuḥ rathaśira ālabhya japet śiraḥpravṛttīrathakārebhyo jñeyā
2.8.2.[1]	rathasyedaṃ rathyaṃ yatkiñcidrathāṅgaṃ carmaṇyaṃ carmaṇā nirvṛttaṃ carmaṇyaṃ tadvāyoṣṭvetyanena yajuṣā pratigṛhṇīyāt
2.8.3.[1]	yadasthimayaṃ rathyaṃ tannakṣatrāṇāmityanena yajuṣā pratigṛhṇīyāt
2.8.4.[1]	sūryasyetyanena yajuṣā kārṣṇāyamaṃ yatsyāt rathyaṃ tāmrarajatakāṃsyarītikādibhyo lohebhyo nirvṛttaṃ tat pratigṛhṇīyāt
2.8.5.[1]	anenaiva mantreṇa pratigṛhṇīyāt yadrathyaṃ vakṣyati hiraṇyamiti jātarūpaṃ pratigṛhṇīyāditi mantrāmnānasāmarthyādetasmin krameṇa dravyadevatopadeśaḥ kṛtaḥ pratigrahavidhistu prakaraṇe eva vakṣyate sāmprataṃ rathaśira ālabhyānantaram
2.8.6.[1]	dakṣiṇena rathasya gatvā rathantaramasītyanena yajuṣā dakṣiṇaṃ cakramālabhet
2.8.7.[1]	vāmadevyamasītyanena yajuṣā adhiṣṭhānamālabhet rathamāruhya rathī yat sthānamadhitiṣṭhati tadadhiṣṭhānam
2.8.8.[1]	bṛhadamītyanena yajuṣottaraṃ cakramālabhet
2.8.9.[1]	aṅkānyaṅkū ity anena yajuṣā cakrayoḥ saṃmārjanaṃ kuryāt eveti pravṛttāvadhāraṇaṃ kriyate
2.8.10.[1]	vaiśvānara ityanena yajuṣā dakṣiṇena pādena prathamamārohet
2.8.11.[1]	ubhābhyāmāruhya gidaiṣata ityetad yajurjapet
2.8.12.[1]	kṛśetyanena yajuṣā yau rathasya savye pārśve'śvau tayoraśmīnāyacchet āyatan kuryāt raśmīniti bahuvacanamubhayato raśmayo bhavantyaśvānām
2.8.13.[1]	dāsetyanena yajuṣā dakṣiṇayoraśvayoraśmīnavagṛhṇīyāt avagrahaṇamātraṃ nātyantaṃ gacchet
2.8.14.[1]	avatīrya rathāt sakṛdvāruṇaṃ yajuruktvā yathādevatamādiśya uktaṃ vāyoriti carmaṇyaṃ pratigṛhṇīyādityetadādi dravyāmāmaśvānāṃ rathasya gautama ācārya āha
2.8.15.[1]	saṃmārjanaprabhṛtyavarohaṇāntaṃ etat sarvaṃ kṛtvā vimucyāśvau nānā ekaikasmin dravye purastājjapopariṣṭājjapo bhavetāṃ vāruṇantu yajuḥ aśvārthameva syādrathārthañceti evaṃ dhānañjapya ācārya āha
2.8.16.[1]	yady etat karma notsahedyathādeśaṃ kartuṃ tadā audumbaryāmevopaviṣṭa etat sarvaṃ japet
2.8.17.[1]	yadi pṛṣṭhyamaśvandadyād yajamānaḥ pṛṣṭhena vahatīti pṛṣṭhyaḥ, tadā purastājjapaṃ japitvā prāgvāruṇāt mantrādaśvanāmāni japet
2.8.18.[1]	prāgiti prakṛtam
2.8.19.[1]	tathā adānteṣvaśveṣu yathā pṛṣṭhyaḥ tena prakāreṇetyarthaḥ
2.8.20.[1]	rathyamiva rathyaṃ carmaṇyādi yaddravyaṃ rathena tulyaṃ tena tat pratigṛhṇīyāt
2.8.21.[1]	annasyānnapatirityetadyajuḥ prāgvāruṇat mantrādaveḥ pratigrahe japet, nanu tat kimidaṃ prāgvāruṇāditi yadā prāgeva vāruṇāt mantrādayaṃ mantraḥ paṭhitaḥ ucyate vikalpārthaṃ vakṣyati purastājjapādeti
2.8.22.[1]	vāruṇādvā prāk puratastājjapādvā japet
2.8.23.[1]	gnāstvā kṛtaṃ nityetadyajuḥ vāsasaḥ pratigrahe prāgvāruṇāt syāt purastājjapādvā
2.8.24.[1]	tadā gnāstvā kṛtanniti yajuḥ utkṣipet atāntave vasane yanna tantubhyonirvṛttaṃ tadatāntavaṃ navatādi carmaṇyaṃ kucitrādi
2.8.25.[1]	hiraṇyamalpīyaḥ yasya bhogo nāsti tadaudumbaryāmāśleṣayet
2.8.26.[1]	agnīdhrīye vā taddhiraṇyaṃ juhuyāt na bhogāya kalpet
2.8.27.[1]	ekasmin kratau vrīhiyavān samastān pratigṛhṇīyāt na vyastān na pṛthagityarthaḥ, apare bruvate ekakratāviti jyotiṣṭome etat tadyadāhurekāyajña ityetasmāt
2.8.28.[1]	yathā vrīhiyavān tathā tilamāṣān tena prakāreṇetyarthaḥ pratigṛhṇīyāditi varttate
2.8.29.[1]	yāsāṃ dakṣiṇānāṃ devatā anādiṣṭāstāḥ prājāpatyena mantreṇa gṛhṇīyāt prajāpataye gardabhamityetadādivat
2.8.30.[1]	yā ayajñe dakṣiṇāḥ tāsu pratigrahaṇamantro nivarttate ityevaṃ dhānañjapya ācāryo manyate kaḥ punarayajñādhikāra iti ucyate yajñasya udgātre kaściddhiraṇyādikaṃ dadāti yathā hiraṇyamalpīyo bhogādāgacchedādumbaryāmāśleṣayediti yajñasya ṛtvijo deva iti ca kanyāpradānādi tatra tūṣṇīṃ pratigṛhṇīyāditi
2.8.31.[1]	bhūrbhuvaḥ svarityanena pratigṛhṇīyāt evaṃ gautama ācārya āha
2.8.32.[1]	omityevaṃ vā pratigṛhṇīyāt evaṃ manyate gautamaḥ
2.9.1.[1]	dakṣiṇāpratigrahavidhānamuktaṃ sāmpratamanantaraṃ pṛṣṭhyasyopākaraṇaṃ tatsambaddhaṃ prastotṛkarmocate dvau nārāśaṃsau mādhyandine tayoḥ pūrvaṃ bhakṣayitvā āhavanīye'gnau prastotā pṛṣṭhahomaṃ juhuyāt tasminnahani yat pṛṣṭhaṃ syāttadādiśya adaḥ pibatu somyaṃ madhvāyurityetadādinā mantreṇa ada iti sarvanāmasthāne rathantaraṃ pibatvityetadādivat
2.9.2.[1]	pūrvaṃ yathoktena mantreṇa hutvā uttarāṃ svāhākāreṇa juhuyāt
2.9.3.[1]	dvaidhaṃ dvidhā kṛtvā evaṃ juhuyāditi dhānañjapya ācārya āha
2.9.4.[1]	hotṛkapṛṣṭhārthamevamabhisambandhaṃ kṛtvā
2.9.5.[1]	revatīṣu vāravantīyaṃ pibatu ityeva ṣaṣṭhe'hani pṛṣṭhādeśaṃ gautama ācāryo manyate mahāvrataṃ pibatvitvevaṃ mahāvrate
2.9.6.[1]	revatyaśca vāravantīyañcetyevaṃ ṣaṣṭe'hani pṛṣṭādeśaṃ dhānañjayo manyate yāvanti sāmāni mahāvrate pṛṣṭhasthāni bhavanti sarveṣām eva parisaṃkhyānaṃ kuryāt pibatu dadhaditi caite pade yathārthamūhet prayogastu revatyaśca vāravantīyañca pibatāṃ somyaṃ madhvāyurdadhatīti śeṣo mantraḥ sāmānyaḥ evaṃ ṣaṣṭhe gāyatrarathantarabṛhadrājanabhadrāṇi pibatu somyaṃ madhvāyurdadhatī dadhantīti cetyevaṃ mahāvrate mantraśeṣaḥ sāmānyaḥ evetyuktam ubhayapakṣeṇāmnātaṃ bhadre pucche yajñāyajñīye ca pucche yathārthaṃ na kevalamevaṃ ṣaṣṭhamahāvratayoḥ yatra catrānekamāmapṛṣṭhatā tatra tatraivamarthasamatvāt
2.9.7.[1]	bṛhatā rathantareṇa vā stoṣyamāṇaḥ stotumicchan udgātā stomayogātpūrvaṃ daśa vyāhṛtīrmanasā dhyāyedairamityetadādyāḥ yathāmnānādeva siddhe daśatve saṃkhyāgrahaṇaṃ kimarthaṃ daśeti cet ucyate anuliṅgaṃ vibhāgo mābhūditi, vyāhṛtigrahaṇaṃ saṃvyavahārārthaṃ vakṣyati ṛcaṃ pūrvaṃ vyāhṛtibhya iti
2.9.8.[1]	rathantara eva kevale ṛcaṃ dhyāyet yaste goṣvityetāṃ evaśabdaḥ anyatra prayukte rathantare mābhūditi ṛcamiti saṃvyavahārārthameva ṛcaṃ pūrvaṃ vyāhṛtībhya iti
2.9.9.[1]	yadetaduta prāk stomayogāddaśa vyāhṛtīrmanasā dhyāyedairamityetadādi etayuktvā stomaṃ brūyāditi śāṇḍilya ācārya śraha ayantu kramaḥ ṛcaṃ pūrvaṃ vyāhṛtībhya iti
2.9.10.[1]	yatpūrvamuktaṃ tat dhānañjapyasya matam
2.9.11.[1]	rathantare sāmni prastūyamāne sarvatra sammīlet yāvatkṛtvaḥ prastuyate tāvatkṛtvaḥ sammīlanaṃ kuryāt atha sarvagrahaṇaṃ kimarthamiti cet ucyate evaṃ brāhmaṇam īśvaraṃ vai rathantaramudgātuścakṣuḥ pramathitaḥ prastūyamāne saṃmīletsvardṛśaṃ prativīkṣeteti prathamāyāmṛcyasya vidheḥ kriyāṃ darśayati svardṛśaṃ prativīkṣeteti tena yadviṣayameva prativīkṣamāṇamādiśyate tadviṣayamevaṃ sammīlanaṃ gamyate so'yamācāryaḥ sarvatretyevamārabhate kathamuttarayorapi stotrīyayoḥ sammīlanaprativīkṣaṇe bhaveyātāmiti yāvatā rathantaradharmo'yaṃ nāyamugdharmaḥ svardṛśaśabdaḥ kālamātrajñāpakaḥ vakṣyati prāk pratihāraṃ caturakṣaraṃ śiṣṭvā tat sarvatra prativīkṣeteti apare varṇayanti vakṣyatyayaṃ tasyāpṛṣṭhasya sato nivartterandharmā iti tatkathaṃ nivarttamāneṣvanyeṣu dharmeṣu sammīlanaṃ syāditi ataḥ sarvatragrahaṇamiti
2.9.12.[1]	ekaikamudgīthākṣaraṃ manasā dhyāyet stobhairvācā saṃyuñjyāt uktaṃ brāhmaṇe balvalā kurvatā geyamiti etat stobharūpaṃ sūtrakāraḥ śrutyantaraṃ dṛṣṭvā vikalpayati prathamasvarairakārairbhakārādibhirakrāntairiti akṣarāṇāṃ stobhānāñca yugapatkriyāṃ darśayati balbalā kurvatā geyamiti prathamasvarairakāraiḥ uktasvarāḥ prathamadvitīyatṛtīyacaturthamandrātisvāryā iti tairakārairbhakārādibhirbhakāra uccāraṇārthaḥ bhakāraiste akārā uccāryyante akrāntaiḥ akrāntāḥ tān prayuñjīta dvitīyasvarottamaiḥ yasteṣāmuttamo varṇaḥ sa dvitīyena svareṇa syāt
2.9.13.[1]	evaṃ prayujyamānaṃ rathantaraṃ yathādhītaṃ prayuktaṃ bhavatīti evamācakṣate etacchrutyantaraṃ yathādhītaṃ prayoktavyamiti atha eke bruvate eteṣāmeva balvaleti stobhānāṃ anukaraṇambhakāra iti aparā śrutiḥ rathantare tvakṣarambhakārāntaravanti vyañjanāni yathākṣaraṃ darśayet tadyathā svareṇa sarvāṇi vyañjanāni vyāptānyevaṃ sarvān kāmānavāpnoti yaścaivaṃ veda yasyaite svaravantaḥ prayujyante yaścaivaṃ vidvān prayuṅkte yathā cāgnicandrasūryyabhāsvanto'pahatatamaskāstaddudgātṛyajamānau bhavata evaṃ hyāha bhātyagnirbhāti candramā bhāti sūryo bhānti jyotīṃṣi bhāti rathantaramiti bhakārāṇāmeva dīptiṃ darśayati svaravatāṃ rathantarasya stobhānāṃ svaravantaḥ prayoktavyā iti yatra tu vyañjanavantaḥ prayujyeran kṣodhukā ca badhyāyināvaprajasāvudgātṛyajamānau syātāntasmādanvakṣaraṃ prayuñjānaḥ svaravanti vyañjanāni yathākṣaraṃ darśayet ekā śrutiḥ tasmādikalpaḥ syāt
2.9.14.[1]	prāk pratihārāccatvāryyakṣarāṇi śiṣṭvā taccaturakṣaraṃ prativīkṣeta sarvagrahaṇasya prayojanaṃ sammīlanavidhāvevoktam
2.9.15.[1]	stutvā rathantareṇa yajamānaṃ varaṃ prati prerayet
2.9.16.[1]	tasya rathantarasya apṛṣṭhasya sataḥ nivartteran dharmāḥ vyāhṛtyṛgvācādayo dharmāḥ sarve nivartteran ato'sya grahaṇaṃ kimarthamiti cet ucyate tasyeti tasyaiva na bṛhadvāmadevyayostu punarapi rathantaraṃ pṛṣṭhayoḥ sato nivartterandharmāḥ tathā sata iti pṛṣṭhagatasya tu rathantarasya guṇabhūtasyāpi sato naiva nivartterandharmāḥ tathā bṛhataḥ
2.9.17.[1]	saha stobhairdharmmā nivarttarannityevaṃ gautama ācāryo manyate nanu sarve evāśeṣeṇa dharmā nivṛttāḥ kutastobhanivṛttiryena gautamastobhānnivarttayatīti ucyate, vakṣyati stobhā evānviyuriti dhānañjapyaḥ iti uktaṃ paramatamanumatamapratiṣiddhamiti tena gautamasyāniṣpṛṣṭā eva stobhakriyāḥ
2.9.18.[1]	sarve'nye dharmāḥ apṛṣṭhasya nivartteran stobhā eva kevalā anviyurityevaṃ dhānañjapyo manyate
2.9.19.[1]	agniṣṭomasāma vā yadā syāt sandhisāma vā tadā apṛṣṭhamapi stobhet evaṃ śāṇḍilya āha
2.9.20.[1]	sarvatra pṛṣṭhagatañcānyat sthānagatañcāsvastotrīyaṃ na stobhediti sthaviro gautama āha
2.10.1.[1]	bṛhadrathantarayoḥ sāmānyaviśeṣadharmāścoktāḥ sāmprataṃ vāmadevyadharmā vivakṣitāḥ tānvivakṣurāha /
2.10.1.[2]	vāmadevyena stoṣyamāṇa iti vāmadevyena sāmnā stoṣyamāṇaḥ stotumichan pūrvaṃ stomayogāt gāvo aśvā ajā ityetadādi manasā dhyāyet anyo'nyadharma uktaḥ yathākulīputrāniti, atha visamāsaḥ kimarthamiti cet go'śvājāvivrīhiyavān manasā dhyāyet ityevaṃ vaktavyamāsīt ucyate yadyevamavakṣyat tadā gavādīnāṃ dravyāṇaṃ dhyānamabhaviṣyat tadevaṃ mābhūdityata āha ācāryo gāvo aśvā ityetadādi tena kiṃ gāvo aśva ityetadādi mantraṃ manasā dhyāyediti
2.10.2.[1]	brahmasāmni stūyamāne yaḥ kāmo yajamānasya bhavet sa sidhyatvityevaṃ dhyāyan yajamāna upāsīta atra sandehaḥ kiṃ kratukāmasya dhyānaṃ utayathākāmyaṃ kāmasya dhyānamiti ucyate, kratukāmasya dhyānaṃ na yathākāmyaṃ kathametadgamyata iti cet ucyate, uddeśanirdeśābhyāṃ yaḥ sa iti yaḥ kratukāmasta dhyāyediti anyathā hi brahmasāmni yajamānaḥ kāmaṃ dhyāyedityevamavakṣyatsūtram
2.10.3.[1]	tathā itara udgātā yajamānasya kāmaḥ sidhyatvityevaṃ dhyāyannudgāyet
2.10.4.[1]	ārbhavena pavamānena stutvā tārttīyasavanikātpuroḍāśāt ekadeśaṃ gṛhītvā ekaikaṃ piṇḍantrīṃstrīnvā aparayā dvārā paścimayā dvārā havirddhānaṃ praviśya adhastātsvasya camamasya samīpe darbheṣu piṇḍānnidadhyuḥ yasmin kāle āsāditaḥ syāt havirddhāne camasaḥ piṇḍānnidhāya japeyuḥ atra pitaromādadhvaṃ yathā bhāgamāvṛṣāyadhvamiti
2.10.5.[1]	taṃ camasaṃ bhakṣārthamāhriyamāṇaṃ pratimantrayerannamīmadanta pitara ityanena
2.10.6.[1]	somyaṃ carumāhṛtaṃ udgātāvekṣeta āyurme prāṇa ityetadādinā yajuṣā sādhyānāṃ vai devānāṃ satramāsīnānāmityetadādi brāhmaṇaṃ somyasyāvekṣaṇaṃ darśayati udgātṛgrahaṇaṃ ācāryaśailī sarveṣāṃ karmaṇi prakṛte avaśyamudgātṛgrahaṇaṃ karoti
2.10.7.[1]	asya somyāvekṣaṇayajuṣaḥ punarasmāsu dadhmasītyeṣo'ntaḥ atrocyate uttarādiḥ pūrvāntalakṣaṇamiti evaṃ vijñāyamāne mantrasyānte tat kimidaṃ vijñāpanaṃ kriyata iti ucyate vakṣyati taṃ daśame'hanyabhyasyeyuriti tatraitāvanmantrābhyāsapradarśanārthamiti
2.10.8.[1]	tamavekṣaṇamantrasyāntaṃ daśame'hani dvirbrūyuḥ
2.10.9.[1]	āyurme prāṇa ityetasya prāṇamantrasya sthāne yanme yamamityetameke ācāryyā manyante
2.10.10.[1]	tuśabdo vyāvṛttyarthaḥ yadetat pūrvoktamavekṣaṇamantraṃ tenaivāvekṣeta na dvitīyena
2.10.11.[1]	tasminnuttaradhṛte somye carau aṅguṣṭhañca anāmikāṅguliñcāvadhāya akṣiṇī vimṛśet yenāhyājimityetadādinā yajuṣā tasmin grahaṇaṃ yadi pūrveṇa yadyuttareṇāvekṣeta kuryādevaitat
2.10.12.[1]	evamanena vidhinā itarā praṣṭī kuryātām
2.10.13.[1]	eṣa kramaḥ prastotā pūrvaḥ paścāt pratiharttā
2.10.14.[1]	tamavekṣitaṃ somyaṃ pratihartturuttareṇa hṛtvā paścimayā dvārā niṣkrāmayeyuḥ yadi vā brāhmaṇoktena vidhinā prāśnīyāt dakṣiṇā sadaso gatvaitaṃ somyātiśeṣaṃ prāśnīyāditi
2.10.15.[1]	patnī codgātāram īkṣeta
2.10.16.[1]	nidhane ucyamāne patnī pātre'ñjalībhiradbhiḥ svaṃ dakṣiṇamūrumabhiṣiñcet tat dakṣiṇānūrūnabhiṣiñcanta iti hi brāhmaṇam
2.10.17.[1]	tṛtīyāyāṃ stotrīyāyāṃ prastutāyāṃ patnī svasminnūrau sarvantadudakaṃ ninayet sarvaśabdo niravaśeṣavācī utpattistotrīyāyāṃ karmastotrīyāyāṃ prastutāyāmiti vivadante tṛtīyāśabdena karmastotrīyāyāṃ nyāyyataram
2.10.18.[1]	stotrasyottamāyāṃ stotrīyāyāṃ bhuvadvājāyi bhuvadvājeṣviti evamabhyāsaṃ kuryāt asya caturakṣarasyābhyāse sati nāmiti ca nidhanaṃ kuryāt yasmādevaṃ brāhmaṇam anuṣṭubhamuttamāṃ sampādayatīti akṣareṇāntataḥ pratiṣṭhāpyamiti ca
2.10.19.[1]	anabhyāsamevācāryā manyante caturakṣarasya nidhanañca yathāmnāyameva kuryurityevaṃ śāṇḍilya ācāryo manyate anabhyāsañceti caśabdaḥ tuśabdo hetvarthaḥ ko hetuḥ yasmātpakṣopanyāsabrāhmaṇamevedaṃ prakaraṇādito vā iti hi
2.10.20.[1]	tadyajñāyajñīyaṃ yadā yasmin kāle anuśaṃsan hotāpohiṣṭhīyā ṛcā brūyāt tadā tasmin kāle enaṃ hotāraṃ anvālabheran spṛśeyuḥ apāvṛṇvānāḥ prāvaraṇānyapāsyamānāḥ apāvṛṇvānā iti sarveṣāṃ pūrvaṃ prāvṛtānāṃ kriyāṃ darśayati uktaṃ prāvṛtenodgeyamiti vaiśvānareṇānabhidāhāyeti tat sūtrakāraḥ sarveṣāṃ prāvaraṇaṃ darśayati hetusamatvāt kiṃ hetusamatvam anabhidāhaḥ
2.10.21.[1]	yajñāyajñīyasyāgniṣṭomasāmno'nyasthāne prayujyamānasya sarve dharmā nivartteran
2.10.22.[1]	yadanyadagniṣṭomasāma bhavet tasya dharmā bhaveyuḥ
2.10.23.[1]	ahiṅkāretvagniṣṭomasāmni pratihāravelāyāṃ patnīmudgātā īkṣeta patnī codgātāram
2.10.24.[1]	ye brāhmaṇe ṛcaṃ sāmni pratisannāmā uktāḥ evaṃ kṛtvodgeyaṃ paprīmvayamiti suśaṃsiṣamiti caitān sarveṣvagniṣṭomasāmasu darśayati sarvagrahaṇaṃ pavamānagate'pi yajñāyajñīye bhavati na kevalaṃ yajñāyajñīye apyanyasmin rathantare'pi atha sāmnīti kimarthaṃ ucyate yadā rathantareṣvṛkṣu anyatpṛṣṭhaṃ kriyate tattadāpi asyuṣa iti susṭuṣa iti vā sannāmayet
2.11.1.[1]	tṛtīyasavane sarveṣu stotreṣu samāpteṣu bhakṣayitvā camasaṃ stomavimocanaṃ kuryuḥ ṛtasya tvetyanena yajuṣā, natu tat kimidaṃ tṛtīyasavanagrahaṇaṃ yadā sarveṣu stotreṣu samāpteṣvityuktam ucyate idantāvadyajurupari sandhibhakṣātmamāmnātaṃ tatra vimocanaṃ yajuṣā tasminneva krame prāpnoti ataḥ tṛtīyasavanagrahaṇaṃ tāvatkrayate kathaṃ na kevalamupari sandhibhakṣāt stomavimocanaṃ syāt yasyāṃ yasyāṃ saṃsthāyāṃ kratuḥ samāpyate tasyāntasyāṃ saṃsthāyāṃ syāditi atha sarvagrahaṇaṃ kimarthamiti cet stotreṣviti bahuvacanasāmarthyātsiddhe sarvatve idamucyate idaṃ stomavimocanaṃ kratvantastotre dṛṣṭaṃ pratistotrañca stomayojanaṃ bhavati yuktasya ca vimocanaṃ bhavatyeva tasya ca yuktasya stomasya yasmin kāle vimocanamityeṣa saṃśayaḥ ataḥ sarvagrahaṇaṃ karotyācāryaḥ kathaṃ pūrveṣvapi stotreṣu ekaikasmin stotre bhakṣayitvā stomaṃ vimuñceyuḥ atra tu tṛtīyasavane kathamiti
2.11.2.[1]	saṃlobhanaṃ ekatrīkaraṇaṃ kuryuḥ
2.11.3.[1]	yajamānavācanādanantaraṃ yadetat stutasya stutamasīti yajamānavācanaṃ etasmādanantaraṃ etat karma kuryāt tadvakṣyate atra vā asmin kāle kuśānāṃ saṃlobhanaṃ kṛtvā kuryuḥ iti vikalpaḥ tantave mā jyotiṣetyuktvā asāvanumātanuhi jyotiṣeti yathājyeṣṭhaṃ putrāṇaṃ nāmāni gṛhṇīyāt asāviti sarvanāmasthāne nāma gṛhṇīyāt yo yo jyeṣṭho yathājyeṣṭhaṃ prayogastu tantave mā jyotiṣā yajñadatta anumātanuhi viṣṇumitra anumātanuhi somabhūte anumātanuhi jyotiṣā apare pratyekaṃ purastājjapopariṣṭājjapau kurvanti
2.11.4.[1]	ajāteṣu putreṣu janiṣyamāṇa iti sarvanāmasthāne kuryāt prayogastu tantave mā jyotiṣā janiṣyamāṇa anumātanuta jyotiṣā ajātaputrasyaiṣa kalpaḥ apare bruvate jātaputro'pi putrāṇāṃ nāmāni gṛhītvā janiṣyamāṇa iti gṛhṇīyāt āśīryogatvāt janiṣyamāṇa ityajāteṣviti pratipattiriyamiti
2.11.5.[1]	jāteṣu ajāteṣu ca putreṣu satreṣu putrā ityevaṃ nāmagrahaṇaṃ prayogaḥ tantave mā jyotiṣā putrā anumātanuta jyotiṣā yadyekaḥ kuryāt tathāpi bahuvacanaṃ kuryyāt no'haṃ kuryyāt
2.11.6.[1]	vaṣaṭkṛte hāriyojanasya haviṣaḥ hāriyojanasyetyavayavalakṣaṇā ṣaṣṭhī yathetaṃ yathāgatamityarthaḥ dakṣiṇenaudumbaryyā gatvā paścimayā dvārā niṣkrāmanto japeyuḥ some hītyetadādi yajuḥ athāparayā dvāreti kimarthaṃ yadā yathetamityukte siddhamevaitat te hi samastopasthānaṃ kṛtvā aparayaiva dvārā praviṣṭāḥ atrocyate visaṃsthite savane pūrvayā dvārā sañcara ityuktaṃ na cātra savanaṃ santiṣṭhate tadyadyaparayeti na brūyāt visaṃsthite sañcareṇa nirgamaṇaṃ syāt evaṃ mābhūdityata āha aparayeti yathetamiti cokte te piṇḍaṃ pitṛyajñaṃ kṛtvā pūrvayā dvārā praviṣṭāḥ tatraiṣo'pi sañcaro gamyetāparayetyanucyamāne
2.11.7.[1]	subhūrasītyanena yajuṣā ādityamupatiṣṭheran
2.11.8.[1]	yadyastamitaḥ syādādityaḥ tato'nena yajuṣā gārhapatyamupatiṣṭheran ko'sya viṣayaḥ ṣoḍaśīvājapeyau anyasmiṃśca kālātikrame
2.11.9.[1]	āgnīdhrīye'gnau juhuyurgatyānupūrveṇa apāṃ puṣyamityanena yajuṣā pūrvāmāhutiṃ juhuyāt svāhākāreṇottarāṃ athāhutī iti dvivacanena dvitve siddhe kimidaṃ saṃkhyāgrahaṇaṃ dve iti ucyate niyamārtham ekaṃ anena hiraṇyamalpīyo bhogādāgacchedaudumbaryāmāśleṣayedāgnīdhrīye vā juhuyāditi tasya hiraṇyasyāyaṃ homakālaḥ yāsau dvitīyā āhutistasyāmeva hiraṇyaṃ prakṣipya juhuyāditi
2.11.10.[1]	hāriyojanya iti saṃjñā dhānānāṃ droṇakalaśe tāḥ sthāpitā bhavantyadhvaryubhiḥ somamiśrāḥ tāsāṃ dhānānāmavayavamudgātā ādadānaḥ samupahūtā bhakṣayiṣyāma iti brūyāt ādānaṃ grahaṇam
2.11.11.[1]	tathetarau yathodgātā kuryyāt tenaiva vidhinetarau praṣṭī kuryyātām
2.11.12.[1]	unnetari ityadhikaraṇasaptamī upahavamiṣṭvā upahavaṃ yācitvā hāriyojanasya ta ityetena yajuṣā yadvakṣyate tat kuryuḥ tirohyasyetyatirātre etadadhikaṃ kuryyuḥ yathādhītaṃ vā sarvatra atirātre cānatirātre ca dvirupaghrāya āhavanīyasya paścime pradeśe paridhīnāmabhyantarato nivapeyuḥ nāgnau
2.11.13.[1]	yadi paridhayaḥ anuprakṛtāḥ prakṣiptā agnau bhavanti tadā bhasmānte samīpe nirvapeyuḥ
2.11.14.[1]	upadhānāt anantaraṃ apaḥ spṛṣṭvā ekaikaḥ aṣṭau aṣṭau śakalāni āhavanīye prakṣipeyuḥ devakṛtasyetyetatprabhṛtibhirmantraiḥ ikārāntairiti mantrāntajñāpanārtham
2.11.15.[1]	sarvān mantrānuktvā sakṛdeva sarvāṇi sakalāni uttamena mantreṇa prakṣipeyuriti śaucivṛkṣirācārya āha
2.11.16.[1]	apsu ṣomā iti saṃjñā te apsu ṣomāścamasāścātvālasannikṛṣṭe deśe adbhiḥ pūrṇā sthāpitā bhavanti teṣu haritāni tṛṇāni prāstāni bhavantyadhvaryubhiḥ
2.11.17.[1]	te udgātāraḥ svakīyacamasasannidhāvupaviśya dakṣiṇena pāṇinā spṛṣṭvā apsu dhautetyetadādi yajurjapeyuḥ
2.11.18.[1]	madhumantamityanena yajuṣā pāṇīnupajigheran
2.11.19.[1]	śamadbhya ityanena yajuṣā udaṅmukhaṃ camasaṃ kṛtvā tatsthā āpaḥ nīcaiḥ camasaiḥ bhūmau ninayeyuḥ
2.11.20.[1]	kāmetyanena yajuṣā abhimukhamātmanaḥ camasasāvarttayeyuḥ
2.11.21.[1]	ūrgityanena yajuṣā uraḥsu pāṇīnnidadhīran nidhānaṃ sthāpanam
2.11.22.[1]	prāṇasometyanena yajuṣā mukhyān prāṇānabhimṛśeran mukhe bhavā mukhyāḥ prāṇa indriyāṇi akṣiṇī nāsike karṇāviti
